Date,Minimum,Maximum,Temperature,Average
7/29/1998,91,113.1,102.2,101
7/30/1998,89.7,114.9,102.7,101
7/31/1998,98.6,113.1,104.5,101
8/1/1998,91.9,113.1,103.7,101
8/2/1998,88.8,113.1,102.9,104
8/3/1998,90.1,111.3,102.7,105
8/4/1998,93.2,113.1,104.5,101
8/5/1998,87.9,113.1,102.6,101
8/6/1998,93.2,114.9,104.8,99
8/7/1998,96.8,114.9,107.2,99
8/8/1998,91.5,113.1,101.8,99
8/9/1998,91.5,111.3,101.6,101
8/10/1998,90.5,111.3,100.5,104
8/11/1998,90.5,111.3,101.4,100
8/12/1998,86.9,113.1,101.3,101
8/13/1998,87.8,113.1,102,100
8/14/1998,95.1,114.8,105,100
8/15/1998,87.9,113.1,102.2,101
8/16/1998,104,107.7,105.9,101
8/17/1998,93.3,109.5,102,102
8/18/1998,90.5,111.3,101.6,100
8/19/1998,87.9,114.9,102.9,98
8/20/1998,89.7,114.9,103.1,96
8/21/1998,89.2,114.9,102.7,94
8/22/1998,89.6,111.3,102,95
8/23/1998,86.1,110.1,100.1,97
8/24/1998,85.9,109.5,98.9,98
8/25/1998,86.1,107.7,97.8,96
8/26/1998,86.1,105.9,96.1,99
8/27/1998,88.3,107.7,98.2,100
8/28/1998,89.6,109.5,98,98
8/29/1998,87.8,110.5,98.6,97
8/30/1998,86,111.3,100,97
8/31/1998,88.8,113,101,96
9/1/1998,87.8,110.1,99.3,98
9/2/1998,85.9,109.5,98.6,97
9/3/1998,85.8,109.5,98.1,96
9/4/1998,84.1,109.5,97.9,93
9/5/1998,86.9,109.5,99,91
9/6/1998,87.8,110.1,99.1,90
9/7/1998,87.7,107.7,98.4,93
9/8/1998,82.5,104,94.8,92
9/9/1998,78.9,105.9,94.6,94
9/10/1998,80.6,105.9,92.7,96
9/11/1998,73.5,105.9,93.8,94
9/12/1998,78.9,107.7,94.5,94
9/13/1998,82.3,107.8,97.5,96
9/14/1998,82.5,109.5,99.3,94
9/15/1998,91.3,107.7,98.2,90
9/16/1998,87.8,104.1,95.8,90
9/17/1998,86,105.9,96.9,90
9/18/1998,82.4,104.7,95.4,92
9/19/1998,78.9,105.8,92.9,93
9/20/1998,75.3,104.1,92.9,94
9/21/1998,77,104.1,92.5,93
9/22/1998,80.5,105.9,94.7,91
9/23/1998,83.3,105.9,96.1,91
9/24/1998,85.1,105.9,95.8,91
9/25/1998,80.7,107.6,96.6,90
9/26/1998,84.3,104.1,94.9,92
9/27/1998,78.8,104.1,92,90
9/28/1998,78.8,103.8,92.6,94
9/29/1998,79.7,104.1,92.4,88
9/30/1998,79.3,104.1,93.7,87
10/1/1998,77.9,104.1,92,86
10/2/1998,80.8,105.9,93,86
10/3/1998,76.2,98.7,89.2,85
10/4/1998,73.5,101.4,89.2,86
10/5/1998,73.5,102.3,90.4,88
10/6/1998,75.3,99.4,88.6,89
10/7/1998,71.7,98.7,86.9,88
10/8/1998,75.2,100.5,88.3,87
10/9/1998,77,102.2,90.3,83
10/10/1998,80.6,101.3,91,76
10/11/1998,78.8,99.3,89.9,79
10/12/1998,78.9,96.9,87.5,77
10/13/1998,73.5,93.3,84.4,76
10/14/1998,70.9,91.1,79.2,76
10/15/1998,69.9,91.5,80.5,76
10/16/1998,64.5,91.5,79.3,76
10/17/1998,64.4,91.5,77.7,75
10/18/1998,63.6,91.5,78.9,74
10/19/1998,64.5,91.5,79.7,72
10/20/1998,64.5,93.2,78.4,72
10/21/1998,69.8,87.9,77.5,75
10/22/1998,64.3,86.1,74.7,73
10/23/1998,62.6,86.1,75,74
10/24/1998,57.8,84.3,73.9,75
10/25/1998,59,86.1,73.9,76
10/26/1998,59.1,86.1,75.5,75
10/27/1998,60.9,87.9,76.1,74
10/28/1998,62.6,89.7,75.5,75
10/29/1998,62.2,87.9,76.1,75
10/30/1998,60.9,89.7,75.1,74
10/31/1998,59.1,89.7,75.8,74
11/1/1998,60.9,87.1,75.8,74
11/2/1998,60.9,89.7,77.5,74
11/3/1998,62.6,91.5,77.2,71
11/4/1998,64.3,91.5,76.5,71
11/5/1998,62.7,88.5,76.5,69
11/6/1998,60.9,86.1,74.7,70
11/7/1998,62.6,84.3,72.8,75
11/8/1998,59.1,84.3,72.7,75
11/9/1998,51.9,86.1,71.5,73
11/10/1998,55.9,86.1,72,73
11/11/1998,62.6,86.1,74.5,75
11/12/1998,64.4,87.9,76.1,73
11/13/1998,62.7,84.3,73.7,69
11/14/1998,60.8,84.4,73.9,69
11/15/1998,60.9,89.8,77.4,70
11/16/1998,60.9,86.1,75.8,69
11/17/1998,59.1,80.7,70.7,68
11/18/1998,53.7,84.5,70.8,67
11/19/1998,57.3,85.2,72,69
11/20/1998,53.7,82.5,70,71
11/21/1998,56.3,82.5,69.9,71
11/22/1998,55.5,82.5,70.7,68
11/23/1998,59,86.1,72,67
11/24/1998,59.1,84.3,72.5,65
11/25/1998,60.8,84.3,72.9,69
11/26/1998,58.1,84.3,70.6,66
11/27/1998,56.5,82.5,69.3,68
11/28/1998,55.4,80.7,67.3,69
11/29/1998,53.7,80.7,68.2,66
11/30/1998,57.1,83.4,70.3,67
12/1/1998,57.1,82.5,71.1,66
12/2/1998,62.6,82.5,71.9,64
12/3/1998,59,82.4,70.5,64
12/4/1998,62.5,80.6,70.9,65
12/5/1998,59.1,75.2,67,64
12/6/1998,55.4,75.3,65.4,61
12/7/1998,53.7,78.9,66.5,59
12/8/1998,55.4,80.7,67.7,59
12/9/1998,51.9,77.1,66.4,58
12/10/1998,50,74.1,62.5,58
12/11/1998,51.7,78.1,63.4,62
12/12/1998,50.1,71.7,60.3,62
12/13/1998,50,72.6,59.6,64
12/14/1998,44.7,73.5,60.1,61
12/15/1998,48.2,80.7,63.6,63
12/16/1998,49.9,83.1,66.2,64
12/17/1998,50,84.2,65.4,66
12/18/1998,48.2,82.5,65.1,63
12/19/1998,50,78.8,65.2,63
12/20/1998,52.7,78.9,65.3,67
12/21/1998,51.8,84.3,68.3,67
12/22/1998,50.1,82.4,66.9,68
12/23/1998,53.7,80.7,66.7,67
12/24/1998,53.7,84.2,68.3,67
12/25/1998,53.7,80.7,68,63
12/26/1998,59.1,82.5,70,66
12/27/1998,53.7,82.4,70.1,62
12/28/1998,53.7,79.5,67.7,64
12/29/1998,55.4,77.1,66.6,58
12/30/1998,51.8,82.5,67.5,53
12/31/1998,57.2,75.3,64.8,52
1/1/1999,50.1,80.7,65.3,52
1/2/1999,51.9,66.3,59.3,56
1/3/1999,48.2,66.3,56.1,61
1/4/1999,42.7,64.5,53.7,65
1/5/1999,44.6,69.9,55,56
1/6/1999,41.1,71.7,57.8,55
1/7/1999,46.5,80.7,63.4,58
1/8/1999,55.5,73.5,65.1,53
1/9/1999,51.8,64.5,59.2,55
1/10/1999,48.2,50.6,49,54
1/11/1999,44.8,64.5,55.8,62
1/12/1999,54.8,62.7,58.6,65
1/13/1999,51.9,55.5,54.4,60
1/14/1999,51.9,59.6,55.7,56
1/15/1999,52.8,57.3,54.5,57
1/16/1999,53.7,71.7,61.8,56
1/17/1999,55.5,78.8,67.2,53
1/18/1999,57.2,69.8,62.5,57
1/19/1999,50,68.1,58.5,65
1/20/1999,48.2,68.1,58.7,56
1/21/1999,50,66.3,58.6,53
1/22/1999,49.3,62.7,55.6,57
1/23/1999,44.7,69.9,57.4,62
1/24/1999,50.1,78.8,64,62
1/25/1999,50.1,66.3,58.9,65
1/26/1999,46.4,62.7,55.9,65
1/27/1999,42.9,68.1,57.9,64
1/28/1999,51.8,78,64.4,66
1/29/1999,51.9,73.5,62.8,66
1/30/1999,53.7,77.1,65.8,68
1/31/1999,57.2,80.7,68.8,73
2/1/1999,55.4,75.3,66.1,67
2/2/1999,55.4,77.1,67.3,65
2/3/1999,59,80.7,69,70
2/4/1999,57.3,78.8,70,61
2/5/1999,59.1,87.9,74,61
2/6/1999,62.6,77,70.3,62
2/7/1999,53.6,75.3,64.2,60
2/8/1999,57.9,86.1,71.2,63
2/9/1999,59.1,71.6,64.3,62
2/10/1999,51.9,71.7,62.4,61
2/11/1999,51.8,73.5,63.8,59
2/12/1999,55.5,77.9,62.9,64
2/13/1999,55.5,71.7,62.6,71
2/14/1999,60.9,68.1,64.2,76
2/15/1999,53.6,71.7,63.5,73
2/16/1999,52.7,66.3,60.8,56
2/17/1999,53.7,77,65.5,56
2/18/1999,57.3,81.6,70.6,62
2/19/1999,65.5,87.9,75.9,69
2/20/1999,64.5,93.3,77.3,69
2/21/1999,50.1,68.1,60.1,63
2/22/1999,48.3,69.8,56.5,70
2/23/1999,48.3,75.3,62.3,73
2/24/1999,57.2,82.4,69.9,65
2/25/1999,62.6,84.3,71.7,62
2/26/1999,57.3,78.9,65.8,63
2/27/1999,60.8,82.5,70.9,66
2/28/1999,62.7,86.1,75.4,62
3/1/1999,57.2,79.7,68.6,61
3/2/1999,53.7,73.5,63.5,61
3/3/1999,55.4,75.5,65.8,63
3/4/1999,51.9,81.2,67.2,65
3/5/1999,53.6,71.7,63.2,65
3/6/1999,54.4,71.7,63.7,70
3/7/1999,52.4,73.5,62.6,74
3/8/1999,57.2,71.7,63.8,66
3/9/1999,53.6,78.9,67,64
3/10/1999,59.8,80.7,68.2,66
3/11/1999,55.5,84.3,71.2,68
3/12/1999,61.7,87.9,74.5,65
3/13/1999,62.6,75.7,69.6,64
3/14/1999,57.3,75.3,65,68
3/15/1999,51.9,78.9,67.2,76
3/16/1999,59.1,78.9,69.9,80
3/17/1999,55.4,75.3,66.4,80
3/18/1999,54.2,75.3,65.5,70
3/19/1999,51.9,82.6,69.6,71
3/20/1999,61.8,91.5,76.1,73
3/21/1999,68,93.3,81.3,76
3/22/1999,68.1,93.3,82.7,70
3/23/1999,64.4,80.7,72.8,70
3/24/1999,60.4,83,71.9,71
3/25/1999,60.8,86,72.8,75
3/26/1999,66.2,93.2,78.5,80
3/27/1999,62.3,82.4,71.4,83
3/28/1999,59.1,82.4,71.2,85
3/29/1999,60.8,86.1,72.8,79
3/30/1999,63.2,89.7,75.7,81
3/31/1999,66.4,93.3,81.2,89
4/1/1999,66.3,98.7,84.4,84
4/2/1999,69.8,98.7,86.3,83
4/3/1999,71.7,93.2,81.7,76
4/4/1999,68,93.3,80.6,72
4/5/1999,71.6,105.8,89.9,71
4/6/1999,71.6,102.3,88.3,72
4/7/1999,69.8,100.5,85.6,78
4/8/1999,73.3,91.5,80.7,84
4/9/1999,66.2,80.7,73.4,77
4/10/1999,61,82.5,72.5,74
4/11/1999,60.8,82.5,72.5,76
4/12/1999,59.1,91.5,78,80
4/13/1999,72.5,98.7,85.7,81
4/14/1999,69.7,87.9,79.2,80
4/15/1999,63.6,87.9,77,81
4/16/1999,63.1,87.9,77.2,84
4/17/1999,69.8,91.5,80.6,89
4/18/1999,75.2,88.5,82.7,87
4/19/1999,69.8,93.2,81.9,87
4/20/1999,69.7,93.3,83.2,88
4/21/1999,70.7,98.7,87,92
4/22/1999,75.7,104.1,91.6,90
4/23/1999,75.3,105,90.8,86
4/24/1999,75.3,100.5,89,88
4/25/1999,78.8,100.7,90.4,89
4/26/1999,80.8,105.9,93.2,91
4/27/1999,75.2,105.9,92.7,88
4/28/1999,78.5,93.8,87.4,88
4/29/1999,80.6,100.4,90.4,88
4/30/1999,75.2,100.4,88.6,88
5/1/1999,77.9,102.3,91.4,88
5/2/1999,78.9,100.5,90.5,92
5/3/1999,77.9,102.4,89.8,94
5/4/1999,78.8,98.7,89.2,95
5/5/1999,80.4,100.5,90.9,95
5/6/1999,77,100.5,89.9,92
5/7/1999,80.6,107.6,94.3,92
5/8/1999,78.9,107.7,95.8,96
5/9/1999,80.6,107.6,96.4,91
5/10/1999,81.7,107.7,96,90
5/11/1999,82.4,102.3,92.8,93
5/12/1999,78.8,109.5,94.1,96
5/13/1999,82.4,110,98.1,98
5/14/1999,82.4,102.3,93.3,92
5/15/1999,77,102.3,91,93
5/16/1999,80.6,106.7,94.2,86
5/17/1999,82.5,107.7,96.7,85
5/18/1999,89.7,109.5,99.5,86
5/19/1999,77.1,107.7,94.7,87
5/20/1999,80.6,105.9,94.5,90
5/21/1999,78.8,98.7,89.9,90
5/22/1999,75.2,96.8,86.6,90
5/23/1999,77.5,98.7,88.6,92
5/24/1999,75.3,100.5,89.6,96
5/25/1999,78.8,102.3,91.3,96
5/26/1999,73.4,103.2,91.3,96
5/27/1999,75.3,105.9,93.7,94
5/28/1999,78.8,107.7,94,95
5/29/1999,83.3,109.5,97.1,96
5/30/1999,82.4,111.3,97.7,94
5/31/1999,82.3,111.3,99.2,97
6/1/1999,82.3,111.3,97.7,97
6/2/1999,82.3,110,98,96
6/3/1999,80.6,111.3,97.6,96
6/4/1999,77.1,111.3,98.1,97
6/5/1999,82.4,113.1,99.4,98
6/6/1999,82.5,111.3,99.4,100
6/7/1999,82.4,111.2,98.4,100
6/8/1999,84.2,111.3,97.6,98
6/9/1999,87.7,114.9,101.2,98
6/10/1999,87.8,111.3,100.8,98
6/11/1999,88.7,113.1,102.2,97
6/12/1999,87.8,114.9,103,97
6/13/1999,84.3,111.3,101.1,95
6/14/1999,87.8,111.3,100.4,95
6/15/1999,84.8,109.5,98.4,95
6/16/1999,84.2,109.5,98.2,94
6/17/1999,84.2,109.7,99.1,94
6/18/1999,82.4,109.5,97.5,93
6/19/1999,82.9,107.6,96.7,95
6/20/1999,86,107.7,97.1,98
6/21/1999,80.7,107.7,95.7,100
6/22/1999,80.6,108.2,95.8,101
6/23/1999,77.1,109.5,95.3,98
6/24/1999,82.5,109.5,97.1,94
6/25/1999,82.4,113.1,99.3,92
6/26/1999,86,113.1,100.4,94
6/27/1999,87.8,115.4,102.4,94
6/28/1999,87.8,111.3,100.1,97
6/29/1999,82.5,105.9,95.8,97
6/30/1999,80.6,105.8,93.9,96
7/1/1999,80.6,105.9,94.8,96
7/2/1999,80.6,109.5,96.1,96
7/3/1999,82.4,111.3,98.7,96
7/4/1999,82.5,109.5,97.9,96
7/5/1999,83,109.5,97.8,98
7/6/1999,82.4,107.7,96.7,97
7/7/1999,82.4,109.5,97.5,99
7/8/1999,81.2,109.5,98.3,101
7/9/1999,84.2,109.5,98.8,98
7/10/1999,84.8,109.5,99,98
7/11/1999,84.2,109.5,98.6,97
7/12/1999,84.7,114.9,100.5,96
7/13/1999,87.8,111.3,101.1,96
7/14/1999,86.9,111.3,100.5,96
7/15/1999,86,109.5,100.1,95
7/16/1999,87.8,109.5,98.3,95
7/17/1999,84.2,109.4,98,96
7/18/1999,87.8,107.6,97.6,98
7/19/1999,86.9,107.7,98.2,97
7/20/1999,87.8,109.4,97.8,96
7/21/1999,82.4,109.4,96.3,95
7/22/1999,86,107.7,97.3,96
7/23/1999,86,109.5,99,98
7/24/1999,84.7,109.5,98,98
7/25/1999,86,107.7,97.4,96
7/26/1999,82.4,109.4,96.8,96
7/27/1999,85.9,107.7,97.4,95
7/28/1999,82.4,109.5,99.1,95
7/29/1999,89.5,109.5,99.4,95
7/30/1999,86,109.5,98.3,97
7/31/1999,87.7,107.7,97.3,98
8/1/1999,82.4,107.9,97.3,100
8/2/1999,86,107.6,96.6,98
8/3/1999,84.2,107.7,96.8,98
8/4/1999,87.8,109.4,98.3,98
8/5/1999,88.9,108.8,98.4,98
8/6/1999,89.8,111.3,100.7,97
8/7/1999,87.8,111.3,100.3,99
8/8/1999,87.7,111.3,100,101
8/9/1999,87.7,111.3,100.7,100
8/10/1999,83.8,111.3,99.5,98
8/11/1999,87.7,109.5,99.4,98
8/12/1999,86.1,109.5,99.8,99
8/13/1999,92.5,111.3,102.3,98
8/14/1999,90.2,111.3,101.1,98
8/15/1999,84.2,111.3,99.5,98
8/16/1999,87.7,111.3,99.9,99
8/17/1999,85,111.3,99.6,99
8/18/1999,84.2,111.3,99.9,98
8/19/1999,87.8,111.3,99.4,99
8/20/1999,87.9,111.3,99.4,99
8/21/1999,89.6,111.3,100.3,99
8/22/1999,86,113.1,100.1,100
8/23/1999,87.8,111.3,100,97
8/24/1999,85.6,111.3,100.2,96
8/25/1999,89.5,111.3,101.3,97
8/26/1999,87.8,113.1,101.2,96
8/27/1999,89.6,113.1,101.7,100
8/28/1999,82.5,111.1,98.6,98
8/29/1999,85,109.5,98,97
8/30/1999,87.7,109.5,99.2,97
8/31/1999,87.7,109.5,99.5,96
9/1/1999,87.7,111.3,100.1,95
9/2/1999,87.8,109.5,101,96
9/3/1999,85.3,111.3,98.7,96
9/4/1999,84.7,111.3,98.9,96
9/5/1999,86,109.5,97.8,95
9/6/1999,82.4,109.5,97.9,94
9/7/1999,84.2,109.5,98.7,93
9/8/1999,87,107.7,98.1,91
9/9/1999,86,109.5,98.1,94
9/10/1999,82.4,109.5,98.4,94
9/11/1999,79,105.9,95.4,90
9/12/1999,81.5,105.9,94.8,90
9/13/1999,83.3,104.1,92.5,90
9/14/1999,84.7,105.9,96.1,91
9/15/1999,84.2,104.1,95.3,90
9/16/1999,82.4,100.5,92.4,92
9/17/1999,77,102.3,91,93
9/18/1999,77,103.3,91.1,92
9/19/1999,77.1,102.3,92,89
9/20/1999,80.6,104,93.7,90
9/21/1999,81.5,107.6,94,91
9/22/1999,82.3,107.7,95.2,90
9/23/1999,84.2,104,93.4,86
9/24/1999,79.3,102.3,91.6,85
9/25/1999,78.8,102.3,91.4,86
9/26/1999,82.4,102.3,92.6,87
9/27/1999,78.8,102.3,91.9,86
9/28/1999,75.7,98.7,87.7,85
9/29/1999,71.6,98.7,86.1,86
9/30/1999,78.7,98.7,89,87
10/1/1999,75.3,98.7,88.4,86
10/2/1999,69.9,98.7,88.1,86
10/3/1999,73.4,98.7,87.4,85
10/4/1999,73.4,98.7,87.4,86
10/5/1999,75.2,100.5,88.7,85
10/6/1999,71.6,98.7,86.7,84
10/7/1999,71.7,98.7,87.1,81
10/8/1999,71.6,100.5,85.9,83
10/9/1999,71.6,100.5,87.3,81
10/10/1999,71.6,98.7,86.7,80
10/11/1999,73.3,100.5,86.2,80
10/12/1999,69.7,98.7,84.1,83
10/13/1999,68,97,84.3,80
10/14/1999,71.7,93.8,83.2,82
10/15/1999,68,93.4,82.2,82
10/16/1999,71.6,93.3,83,80
10/17/1999,71.6,93.4,83,81
10/18/1999,69.8,95.1,82.6,82
10/19/1999,66.3,95.7,83.1,83
10/20/1999,68,96.9,83.9,81
10/21/1999,69.8,96.9,83.2,82
10/22/1999,66.8,93.3,81.4,82
10/23/1999,71.6,96.9,83.6,81
10/24/1999,70.7,97,85,80
10/25/1999,69.8,96.9,83.9,79
10/26/1999,69.8,96.9,84.2,79
10/27/1999,69.8,95.1,83.1,81
10/28/1999,70.7,93.3,81.9,74
10/29/1999,71.6,91.5,81.2,73
10/30/1999,68,93.3,80.9,74
10/31/1999,68,91.6,81.2,78
11/1/1999,69.8,93.3,82.4,81
11/2/1999,68.1,87,77.2,80
11/3/1999,62.6,84.3,73.8,80
11/4/1999,64,86.1,75.2,77
11/5/1999,67.9,93.3,79.4,79
11/6/1999,71.6,93.3,82.5,78
11/7/1999,66.2,93.3,81.3,72
11/8/1999,69.8,93.3,81.8,67
11/9/1999,69.8,86.1,78,69
11/10/1999,69.8,93.3,80.8,72
11/11/1999,66.2,91.5,79.3,73
11/12/1999,64.4,83.4,73.7,70
11/13/1999,64.4,80.6,70.7,67
11/14/1999,60.8,80.7,70.4,67
11/15/1999,64.4,84.2,73.6,67
11/16/1999,64.4,84.3,74.6,70
11/17/1999,62.7,78.9,71,71
11/18/1999,59.9,78.9,68.6,69
11/19/1999,55.4,80.7,68.1,70
11/20/1999,55.4,84.2,69.3,71
11/21/1999,57.2,86.3,71.7,71
11/22/1999,57.2,87.9,72.1,68
11/23/1999,58.1,82.4,69.9,66
11/24/1999,60.8,84.3,71.9,56
11/25/1999,57.2,87.9,72.3,55
11/26/1999,55.5,87.9,72.4,60
11/27/1999,57.2,82.5,70.4,64
11/28/1999,59.8,80.7,69.6,56
11/29/1999,51.9,64.5,58.3,58
11/30/1999,48.2,66.2,56.4,60
12/1/1999,51.8,69.8,61,62
12/2/1999,57.2,78.8,65.1,65
12/3/1999,50,66.3,58.4,66
12/4/1999,48.2,71.7,60.4,67
12/5/1999,48.2,73.5,61.7,67
12/6/1999,50,77.1,62.8,59
12/7/1999,51.9,80,66.3,56
12/8/1999,51.9,82.5,68.1,62
12/9/1999,57.2,80.7,68.7,68
12/10/1999,62.6,75.3,68.5,62
12/11/1999,55.5,68,61.6,61
12/12/1999,48.2,68.1,59.3,57
12/13/1999,51.8,75.3,63.1,52
12/14/1999,59,80.7,68.8,54
12/15/1999,55.4,73.5,64.6,56
12/16/1999,55.4,73.5,63.8,56
12/17/1999,51.8,69.2,59.2,56
12/18/1999,46.4,64.5,55.3,56
12/19/1999,42.8,68.2,55.5,56
12/20/1999,45.7,71.7,57.7,58
12/21/1999,46.4,71.7,58.1,60
12/22/1999,44.6,69.9,59.1,61
12/23/1999,44.6,69.9,58,60
12/24/1999,44.6,69.9,57.9,59
12/25/1999,45.5,75.3,59.8,58
12/26/1999,48.2,77.1,62.6,57
12/27/1999,48.2,76.2,63,57
12/28/1999,51.8,71.7,60.9,57
12/29/1999,50,73.5,61.9,56
12/30/1999,48.2,73.5,61,61
12/31/1999,48.2,71.7,58.9,67
1/1/2000,46.4,71.7,59,67
1/2/2000,46.4,71.7,59,55
1/3/2000,44.6,71.7,58.8,57
1/4/2000,51.8,75.3,63.2,56
1/5/2000,55.5,79,66.4,53
1/6/2000,57.2,80.6,69.4,51
1/7/2000,53.6,62.6,57.8,53
1/8/2000,50,66.3,57.3,54
1/9/2000,53.7,68.1,59,51
1/10/2000,50,62.7,55,56
1/11/2000,42.8,62.6,52.8,62
1/12/2000,44.6,64.5,54.5,52
1/13/2000,51.8,64.5,56.9,49
1/14/2000,42.9,62.6,52.4,60
1/15/2000,44.6,69.8,56.7,60
1/16/2000,54.6,80.7,64.5,59
1/17/2000,48.3,59,53.6,59
1/18/2000,45.5,55.5,50.4,58
1/19/2000,50.1,73.5,60.6,55
1/20/2000,51.8,73.5,62,57
1/21/2000,48.3,71.7,61.9,65
1/22/2000,46.5,69.9,60.1,68
1/23/2000,50.1,69.9,59.7,68
1/24/2000,46.4,68,57.2,53
1/25/2000,48.2,69.9,59.4,50
1/26/2000,50.1,80.7,65.4,53
1/27/2000,56.3,82.5,68.8,60
1/28/2000,62.6,78.9,70.4,55
1/29/2000,50,66.2,57.2,55
1/30/2000,42.8,60.9,52.3,55
1/31/2000,46.4,66.2,54.8,56
2/1/2000,50,73.5,60.9,64
2/2/2000,50,66.3,58.3,56
2/3/2000,46.4,64.5,55.5,51
2/4/2000,48.3,66.3,56.8,52
2/5/2000,48.2,69.9,59,51
2/6/2000,51.8,78.9,65.8,55
2/7/2000,51.8,66.3,58.8,64
2/8/2000,43.9,62.6,53.3,67
2/9/2000,44.6,62.7,53.7,60
2/10/2000,44.6,62.7,53.2,60
2/11/2000,42.8,69.2,56.4,67
2/12/2000,52.6,77.1,65.3,62
2/13/2000,55.4,80.7,67.9,62
2/14/2000,53.7,70.4,63.5,63
2/15/2000,50.9,73.4,61.4,65
2/16/2000,57.1,83.4,68.9,59
2/17/2000,55.4,75.2,65.3,64
2/18/2000,53.6,75.3,64,71
2/19/2000,53.6,73.5,64.3,74
2/20/2000,57.2,77.6,67.4,71
2/21/2000,51.8,71.7,61.5,65
2/22/2000,52.7,77,65.1,66
2/23/2000,60.8,84.3,71.3,60
2/24/2000,64.4,87.8,75.1,60
2/25/2000,64.4,84.2,73.9,65
2/26/2000,57.2,77.1,67.6,59
2/27/2000,55.4,78.9,67.3,56
2/28/2000,55.4,71.7,63.4,62
2/29/2000,54.6,71.7,62.7,64
3/1/2000,51.8,78.9,65.6,60
3/2/2000,55.5,69.8,63.1,67
3/3/2000,47.3,66.3,57.3,71
3/4/2000,48.2,75.3,61.6,60
3/5/2000,60.7,78.8,68,59
3/6/2000,53.5,73.5,63.9,62
3/7/2000,52.7,80.6,67.4,64
3/8/2000,61.4,89.6,72.1,69
3/9/2000,55.1,68.1,61.4,73
3/10/2000,48.2,71.6,59.8,68
3/11/2000,52.3,75.2,63.9,67
3/12/2000,51.8,77.1,66.3,70
3/13/2000,51.9,82.5,68.8,77
3/14/2000,63.7,89.7,74.8,74
3/15/2000,60.9,78.9,69.2,74
3/16/2000,57.3,80.6,68.9,77
3/17/2000,59.1,82.4,70.5,81
3/18/2000,64.4,93.8,78.2,86
3/19/2000,62.6,86.1,75.9,81
3/20/2000,59.6,87.9,74.8,67
3/21/2000,63.5,93.2,78.2,66
3/22/2000,65.6,91.6,80.9,67
3/23/2000,71.6,100.5,86.1,67
3/24/2000,73.5,95.1,83.1,67
3/25/2000,60.9,75.8,68.4,69
3/26/2000,57.3,77.1,67.1,72
3/27/2000,56.4,78.8,68,69
3/28/2000,58.2,78.9,68.6,73
3/29/2000,57.2,80.7,68.8,80
3/30/2000,53.7,80.7,71.3,83
3/31/2000,60.8,86.1,73.8,83
4/1/2000,66.2,80.6,71.9,85
4/2/2000,64.4,87.8,75.9,82
4/3/2000,66.2,93.3,80.6,84
4/4/2000,69.9,95,84.4,85
4/5/2000,75.2,95,85.6,85
4/6/2000,75.2,98,86.8,78
4/7/2000,68.9,93.5,83.2,78
4/8/2000,69.9,96.9,84.7,83
4/9/2000,73.5,98.7,87.2,87
4/10/2000,76.1,96.9,86.7,89
4/11/2000,71.6,90.2,80.6,89
4/12/2000,66.2,91.5,79.7,83
4/13/2000,66.2,96.9,83.1,82
4/14/2000,71.6,102.3,87,85
4/15/2000,75.7,104,91.4,91
4/16/2000,77.9,102.3,90.6,92
4/17/2000,48.3,87.9,82.6,85
4/18/2000,75.2,95,84.3,87
4/19/2000,74.5,100.5,87.8,85
4/20/2000,78.8,105.8,92,87
4/21/2000,86,102.3,95.5,82
4/22/2000,78,96.9,86.9,85
4/23/2000,77.9,97,88.3,87
4/24/2000,78.8,100.4,87.4,90
4/25/2000,79.7,100.5,90,92
4/26/2000,75.8,100.4,86.7,88
4/27/2000,77.1,98.7,87.5,74
4/28/2000,75.2,98.7,87.7,82
4/29/2000,82.4,102.3,91.3,90
4/30/2000,81.1,105.9,93.4,92
5/1/2000,82.4,98.6,89.4,93
5/2/2000,69.8,86,77.6,91
5/3/2000,66.3,98.7,82.8,91
5/4/2000,75.3,102.8,91,91
5/5/2000,82.1,104,94.1,85
5/6/2000,81.7,106.4,94.5,87
5/7/2000,77.9,105.9,93.3,87
5/8/2000,80.6,104.1,93,89
5/9/2000,82.4,102.3,92.1,94
5/10/2000,78.8,95.1,87,92
5/11/2000,75.2,100.5,88.4,94
5/12/2000,66.5,98.9,88.3,96
5/13/2000,75.8,102.3,90.7,94
5/14/2000,80.7,107.7,94.8,94
5/15/2000,77.1,105.9,93.6,94
5/16/2000,81.4,105.9,95.9,95
5/17/2000,84.3,109.4,97.3,92
5/18/2000,81.5,105.9,95.5,93
5/19/2000,80.6,107.7,96,94
5/20/2000,81.1,107.6,95.7,98
5/21/2000,82.3,109.4,97,96
5/22/2000,81.1,105.5,94.9,94
5/23/2000,80.6,105.9,94.2,96
5/24/2000,82.4,107.7,95.9,93
5/25/2000,82.5,111.3,100.6,94
5/26/2000,83.3,109.5,97.3,95
5/27/2000,82.4,107.7,96.5,96
5/28/2000,80.7,111.3,97.5,98
5/29/2000,82.5,105.9,95,97
5/30/2000,79.8,107.7,94.9,98
5/31/2000,78.9,107.7,96,95
6/1/2000,85.9,109.5,98.2,94
6/2/2000,84.2,109.4,97.9,94
6/3/2000,84.2,111.3,99.4,94
6/4/2000,85.1,114.8,100.7,93
6/5/2000,84.2,107.7,96.5,93
6/6/2000,80.6,107.6,94.7,93
6/7/2000,80.7,105.9,94.9,94
6/8/2000,82.4,107.7,94.7,94
